core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A2_standard,R2_standard,7,60,16.7631,14.4692,0.681722,0.757821,-24.4460,18,3,10,1167630.87
0.50,A4_xconservative,R4_xconservative,3,90,14.2988,12.3598,0.681073,0.763146,-19.9115,13,3,8,1142988.33
0.60,A1_aggressive,R3_conservative,7,60,16.0614,13.8691,0.681041,0.772724,-23.7249,16,4,9,1160614.10
0.60,A6_wide,R3_conservative,7,60,16.0614,13.8691,0.681041,0.772724,-23.7249,16,4,9,1160614.10
0.40,A1_aggressive,R5_narrow,7,60,14.8635,12.8436,0.680765,0.747323,-22.1385,18,4,10,1148635.05
0.40,A6_wide,R5_narrow,7,60,14.8635,12.8436,0.680765,0.747323,-22.1385,18,4,10,1148635.05
0.60,A4_xconservative,R5_narrow,3,90,15.1124,13.0568,0.679382,0.761212,-20.5476,12,3,7,1151123.62
0.60,A2_standard,R5_narrow,7,60,16.0592,13.8673,0.678978,0.749722,-23.6493,18,3,10,1160592.21
0.60,A6_wide,R2_standard,3,90,15.8948,13.7266,0.678968,0.758646,-22.5025,14,4,7,1158947.82
0.50,A2_standard,R4_xconservative,7,90,15.2647,13.1873,0.678652,0.756204,-22.1518,10,2,6,1152647.40
0.50,A5_narrow,R4_xconservative,7,90,15.2647,13.1873,0.678652,0.756204,-22.1518,10,2,6,1152647.40
0.60,A4_xconservative,R3_conservative,5,90,15.0615,13.0132,0.678106,0.756172,-20.6448,12,2,8,1150614.96
0.70,A2_standard,R4_xconservative,3,60,16.7923,14.4942,0.677796,0.754894,-25.5144,20,3,11,1167923.27
0.50,A4_xconservative,R2_standard,7,90,14.2342,12.3044,0.677360,0.756108,-19.6972,9,2,5,1142342.00
0.70,A2_standard,R4_xconservative,7,60,16.7821,14.4855,0.677311,0.771803,-24.4460,16,3,8,1167821.21
0.60,A2_standard,R2_standard,3,90,15.8342,13.6747,0.677291,0.758290,-22.5025,12,3,7,1158341.92
0.60,A5_narrow,R2_standard,3,90,15.8342,13.6747,0.677291,0.758290,-22.5025,12,3,7,1158341.92
0.60,A3_conservative,R2_standard,5,90,15.0708,13.0212,0.677264,0.755410,-20.7813,10,2,6,1150707.78
